0.0,100.0
9.421999999999997,100.00011214861227
19.578000000000003,99.8477107084391
29.016,99.56378859259743
38.485,99.27848494068175
47.906,98.99497463557971
57.328,98.71162218155241
66.75,98.42805935129219
76.156,98.14492991177593
85.594,97.86095005736892
95.031,97.57695792139036
104.39099999999999,97.29521665005142
113.76599999999999,97.0132210702576
123.125,96.73157200322366
132.531,96.44848867418136
141.938,96.16538680959877
151.328,95.88267981420071
160.735,95.59939630161871
170.125,95.3167799283658
179.531,95.03398026821829
188.938,94.75099122223864
198.344,94.46788404175614
207.719,94.1857882754396
217.172,93.90152362925454
226.578,93.6184612986616
235.938,93.33680124085936
245.36,93.05327591157119
254.828,92.76828762843695
264.188,92.48682367059673
273.594,92.20408503639545
283.0,91.92133318781632
292.406,91.63843805249026
301.86,91.35419745889871
311.219,91.07274468975051
320.563,90.79139501718126
329.953,90.50874326153262
339.328,90.22676760895
348.688,89.94511960767932
358.063,89.66312631738349
367.422,89.38185873680513
376.828,89.09912704635788
386.235,88.81609107939416
395.625,88.53330715079566
405.047,88.24967576201001
414.469,87.966428116237
423.86,87.68400103986342
433.266,87.40092038978354
442.625,87.11954229450699
452.125,86.83374483282583
461.5,86.55146197448433
470.86,86.26952128455875
480.219,85.98755769733626
489.641,85.70399675755549
499.0,85.42248369146307
508.391,85.14002517838979
517.735,84.85898252156062
527.078,84.57793674426426
536.422,84.29694673649125
545.813,84.01457662648569
555.188,83.7325528705473
564.547,83.45100861104594
573.938,83.16859616003279
583.313,82.88659924099954
592.688,82.6044699486917
602.047,82.32274879901715
611.469,82.03921667447185
620.906,81.75527699883564
630.281,81.47316103910343
639.641,81.19154088469054
649.016,80.90948273003131
658.406,80.62714265804901
667.781,80.34513947525107
677.172,80.06254652604181
686.516,79.78159998935448
695.922,79.49868574190587
705.313,79.21623344032776
714.735,78.93299472771886
724.141,78.65000530301965
733.5,78.36827158164311
742.891,78.08580156057229
752.281,77.80341116145007
761.656,77.52159313903582
771.031,77.2396761672283
780.422,76.95703918390828
789.844,76.67351619984677
799.25,76.39033049229015
808.656,76.10712883663706
818.031,75.82512683227701
827.438,75.54228404742156
836.781,75.26113170991451
846.188,74.97803057514356
855.641,74.69372187741884
865.031,74.41116385065037
874.453,74.12761872857014
883.828,73.84568864969242
893.219,73.56329125186413
902.578,73.28180932256056
911.953,72.99979260826392
921.328,72.71772264432273
930.813,72.43233317660619
940.188,72.15029237316162
949.578,71.86783936283413
958.953,71.58595160097293
968.313,71.30442740172481
977.703,71.02176726536084
987.063,70.74010934741095
996.391,70.45937871565825
1005.797,70.17630408781096
1015.156,69.89470990106999
1024.516,69.61298556492295
1033.891,69.33073359066242
1043.266,69.04859371981094
1052.641,68.76657397475897
1062.031,68.48400419652728
1071.375,68.20283744705209
1080.781,67.91976821277747
1090.266,67.63440475794071
1099.672,67.35142437194833
1109.156,67.06586710400002
1118.516,66.78414988382677
1127.906,66.50170470178789
1137.328,66.21826568828759
1146.735,65.93514206208869
1156.11,65.65303618113313
1165.578,65.36839381083921
1174.985,65.08572824118028
1184.485,64.80018133334586
1193.875,64.51782827787154
1203.281,64.23488535716062
1212.672,63.95227795168332
1222.078,63.66923564899574
1231.516,63.385168704358506
1240.906,63.10267392714054
1250.297,62.82038663639959
1259.672,62.53843636204867
1269.063,62.256063817118516
1278.406,61.97514724914404
1287.781,61.6929593451846
1297.188,61.40989911641765
1306.641,61.12570685592581
1316.047,60.84278594794164
1325.438,60.56009293869316
1334.797,60.27838352903482
1344.235,59.99439062977697
1353.641,59.71144036169202
1363.016,59.42954018611174
1372.438,59.14623628744649
1381.86,58.86276508058467
1391.25,58.58022192465005
1400.703,58.29582932811073
1410.094,58.01348084177721
1419.469,57.731691274843804
1428.828,57.4503420403791
1438.219,57.16787326659355
1447.578,56.88614747420687
1456.938,56.60448618263503
1466.281,56.323556185649835
1475.641,56.04229254713252
1485.063,55.75904303435842
1494.422,55.47759689557979
1503.797,55.19572638470416
1513.188,54.91315864765412
1522.641,54.62884857853928
1532.031,54.34653853288827
1541.344,54.0663675499775
1550.781,53.78255977934164
1560.188,53.49970320159774
1569.563,53.217772080956706
1579.016,52.93328307914642
1588.422,52.65015354467241
1597.828,52.3670367568369
1607.235,52.08375566380714
1616.61,51.80147139889089
1626.016,51.51839526606333
1635.438,51.23502252344601
1644.844,50.95218159280007
1654.235,50.66977059478823
1663.641,50.386729127099855
1673.078,50.102666521059376
1682.485,49.8196380467568
1691.844,49.538052875611406
1701.25,49.2549919277785
1710.656,48.972034971104684
1720.016,48.69037436897356
1729.422,48.40719101709265
1738.875,48.12260355092713
1748.297,47.838979788947775
1757.656,47.55739841813983
1767.016,47.27587177860319
1776.36,46.99472274098977
1785.781,46.71113274186003
1795.203,46.42763144603183
1804.625,46.14431866936376
1814.016,45.861980307787846
1823.375,45.58061515307547
1832.75,45.29863461921858
1842.156,45.01575140667168
1851.531,44.733897025492666
1860.922,44.4514134926822
1870.375,44.16674910142468
1879.766,43.884137209524496
1889.172,43.60147054685756
1898.594,43.318225206963994
1908.047,43.03400802960871
1917.438,42.75141890283277
1926.797,42.469691135991425
1936.141,42.18852591208113
1945.547,41.90556361698719
1954.922,41.62357777114459
1964.328,41.34053261431914
1973.875,41.053218204146184
1983.235,40.771598047186124
1992.735,40.48571285632323
2002.125,40.20321534250857
2011.531,39.920403299530925
2020.922,39.63809488964483
2030.406,39.352921353770775
2039.813,39.069985095560206
2049.188,38.78803250922902
2058.578,38.50566178339451
2068.031,38.2214099527126
2077.391,37.93991659129929
